order_id,order_date,customer_id,product_id,store_id,campaign_id,sales_channel,quantity,unit_price,discount_pct,gross_sales,net_sales,total_cost,shipping_fee,payment_method
O11748,2025-06-29,CU0587,P014,S008,C303,Online,2,58,0,116,116,42,3.32,Credit Card
O11749,2023-11-23,CU0141,P001,S008,C000,Online,2,129,0,258,258,112,7.64,Credit Card
O11750,2025-11-29,CU0397,P001,S008,C000,Online,2,122.55,0.05,258,245.1,112,9.2,PayPal
O11751,2023-10-17,CU0458,P008,S002,C000,Store,3,28.9,0.15,102,86.7,36,0,Credit Card
O11752,2023-01-23,CU0367,P005,S006,C000,Store,1,126.65,0.15,149,126.65,66,0,Credit Card
O11753,2025-10-04,CU0555,P016,S007,C000,Store,1,233.1,0.1,259,233.1,132,0,Credit Card
O11754,2023-09-04,CU0064,P012,S008,C000,Online,2,124,0,248,248,98,7.01,Credit Card
O11755,2025-07-03,CU0167,P018,S001,C303,Store,2,79,0,158,158,62,0,Gift Card
O11756,2024-08-07,CU0115,P005,S006,C000,Click & Collect,2,134.1,0.1,298,268.2,132,0,Credit Card
O11757,2025-02-28,CU0206,P002,S003,C000,Store,1,74,0,74,74,28,0,Credit Card
O11758,2023-05-06,CU0184,P015,S004,C000,Associate Order,2,33.15,0.15,78,66.3,26,0,Credit Card
O11759,2024-10-26,CU0611,P005,S007,C000,Store,2,149,0,298,298,132,0,Debit
O11760,2023-06-11,CU0331,P013,S003,C102,Click & Collect,2,138.7,0.05,292,277.4,126,0,Credit Card
O11761,2025-09-12,CU0152,P001,S005,C000,Store,2,122.55,0.05,258,245.1,112,0,Credit Card
O11762,2025-05-04,CU0439,P007,S003,C000,Click & Collect,2,124.2,0.1,276,248.4,122,0,Debit
O11763,2025-07-20,CU0157,P006,S008,C303,Online,3,107.1,0.1,357,321.3,156,10.47,Gift Card
O11764,2023-11-08,CU0042,P001,S008,C000,Online,2,109.65,0.15,258,219.3,112,6.31,Debit
O11765,2023-10-11,CU0472,P014,S005,C000,Click & Collect,2,49.3,0.15,116,98.6,42,0,PayPal
O11766,2023-10-01,CU0538,P001,S003,C000,Click & Collect,1,122.55,0.05,129,122.55,56,0,Credit Card
O11767,2024-12-17,CU0454,P010,S002,C000,Store,4,29,0,116,116,36,0,Credit Card
O11768,2025-04-09,CU0002,P003,S001,C000,Click & Collect,2,79.2,0.1,176,158.4,68,0,PayPal
O11769,2023-12-17,CU0617,P009,S008,C000,Online,2,21.6,0.1,48,43.2,16,7.55,Credit Card
O11770,2024-10-20,CU0312,P006,S002,C000,Store,2,101.15,0.15,238,202.3,104,0,Credit Card
O11771,2025-04-05,CU0104,P018,S004,C000,Store,1,71.1,0.1,79,71.1,31,0,Apple Pay
O11772,2024-04-10,CU0718,P006,S003,C000,Store,3,83.3,0.3,357,249.9,156,0,Debit
O11773,2023-09-06,CU0716,P001,S002,C000,Store,2,122.55,0.05,258,245.1,112,0,Apple Pay
O11774,2023-08-11,CU0465,P013,S007,C000,Click & Collect,2,124.1,0.15,292,248.2,126,0,Debit
O11775,2025-10-15,CU0515,P002,S002,C000,Store,2,62.9,0.15,148,125.8,56,0,Credit Card
O11776,2024-07-01,CU0592,P003,S003,C000,Store,2,88,0,176,176,68,0,Apple Pay
O11777,2024-02-15,CU0003,P010,S002,C201,Store,1,29,0,29,29,9,0,Credit Card
O11778,2024-03-21,CU0516,P015,S003,C000,Store,2,39,0,78,78,26,0,Credit Card
O11779,2023-12-05,CU0178,P009,S001,C103,Click & Collect,3,19.2,0.2,72,57.6,24,0,Credit Card
O11780,2025-04-02,CU0448,P015,S006,C302,Click & Collect,1,37.05,0.05,39,37.05,13,0,Credit Card
O11781,2025-09-30,CU0334,P006,S008,C000,Online,3,113.05,0.05,357,339.15,156,7.85,Debit
O11782,2023-04-19,CU0606,P008,S008,C000,Online,3,28.9,0.15,102,86.7,36,10.66,Credit Card
O11783,2023-07-14,CU0658,P007,S001,C000,Associate Order,3,138,0,414,414,183,0,Debit
O11784,2024-12-08,CU0448,P008,S004,C204,Store,3,30.6,0.1,102,91.8,36,0,Apple Pay
O11785,2024-08-03,CU0066,P015,S008,C000,Online,2,37.05,0.05,78,74.1,26,7.2,Debit
O11786,2024-09-21,CU0394,P009,S005,C203,Store,3,24,0,72,72,24,0,Debit
O11787,2025-05-26,CU0029,P012,S008,C000,Online,1,117.8,0.05,124,117.8,49,8.8,Credit Card
O11788,2024-04-24,CU0261,P001,S003,C000,Click & Collect,1,122.55,0.05,129,122.55,56,0,PayPal
O11789,2025-10-19,CU0102,P012,S008,C000,Online,2,99.2,0.2,248,198.4,98,4.77,Credit Card
O11790,2025-11-03,CU0188,P004,S006,C000,Store,2,87.4,0.05,184,174.8,76,0,Credit Card
O11791,2025-04-27,CU0023,P006,S006,C000,Store,3,119,0,357,357,156,0,Apple Pay
O11792,2025-01-26,CU0592,P009,S008,C301,Online,3,24,0,72,72,24,6.02,Credit Card
O11793,2024-12-30,CU0014,P007,S003,C204,Store,4,131.1,0.05,552,524.4,244,0,Debit
O11794,2025-08-18,CU0445,P014,S004,C000,Store,1,58,0,58,58,21,0,Credit Card
O11795,2025-08-01,CU0449,P007,S006,C000,Store,2,138,0,276,276,122,0,Credit Card
O11796,2023-09-06,CU0101,P016,S004,C000,Store,1,220.15,0.15,259,220.15,132,0,Credit Card
O11797,2025-11-28,CU0632,P011,S008,C000,Online,1,168,0,168,168,74,4.18,Gift Card
O11798,2025-05-18,CU0323,P008,S008,C000,Online,4,32.3,0.05,136,129.2,48,10.25,Debit
O11799,2023-12-03,CU0612,P008,S003,C103,Store,3,34,0,102,102,36,0,Credit Card
O11800,2024-10-31,CU0012,P011,S008,C000,Online,2,159.6,0.05,336,319.2,148,6.63,Credit Card
O11801,2024-07-04,CU0022,P015,S001,C000,Store,2,37.05,0.05,78,74.1,26,0,Credit Card
O11802,2025-09-21,CU0093,P002,S008,C000,Online,1,74,0,74,74,28,8.17,Gift Card
O11803,2024-01-22,CU0690,P009,S005,C000,Associate Order,3,24,0,72,72,24,0,Debit
O11804,2024-08-11,CU0314,P010,S008,C000,Online,2,29,0,58,58,18,6.48,Credit Card
O11805,2024-12-29,CU0190,P013,S007,C000,Store,2,102.2,0.3,292,204.4,126,0,PayPal
O11806,2025-09-21,CU0308,P010,S003,C000,Store,2,29,0,58,58,18,0,Apple Pay
O11807,2025-01-23,CU0485,P004,S001,C301,Store,1,82.8,0.1,92,82.8,38,0,Debit
O11808,2023-11-30,CU0536,P002,S005,C000,Store,2,74,0,148,148,56,0,Credit Card
O11809,2024-01-25,CU0256,P009,S006,C000,Store,1,22.8,0.05,24,22.8,8,0,Credit Card
O11810,2025-03-04,CU0227,P010,S003,C000,Associate Order,2,27.55,0.05,58,55.1,18,0,Credit Card
O11811,2024-12-29,CU0311,P014,S007,C204,Click & Collect,2,52.2,0.1,116,104.4,42,0,Apple Pay
O11812,2025-05-08,CU0367,P006,S001,C000,Store,3,119,0,357,357,156,0,Apple Pay
O11813,2025-01-05,CU0714,P003,S002,C000,Store,2,88,0,176,176,68,0,PayPal
O11814,2024-04-04,CU0258,P010,S006,C000,Store,2,29,0,58,58,18,0,Credit Card
O11815,2024-08-04,CU0004,P005,S003,C000,Store,2,134.1,0.1,298,268.2,132,0,Credit Card
O11816,2025-11-08,CU0675,P014,S004,C000,Store,2,58,0,116,116,42,0,Credit Card
O11817,2024-05-28,CU0624,P005,S008,C202,Online,2,141.55,0.05,298,283.1,132,9.06,Credit Card
O11818,2025-08-09,CU0390,P005,S008,C000,Online,1,141.55,0.05,149,141.55,66,8.52,Debit
O11819,2023-12-13,CU0129,P007,S008,C000,Online,4,117.3,0.15,552,469.2,244,5.19,Credit Card
O11820,2024-11-14,CU0526,P016,S001,C204,Store,2,220.15,0.15,518,440.3,264,0,Gift Card
O11821,2025-10-03,CU0033,P015,S001,C000,Click & Collect,1,37.05,0.05,39,37.05,13,0,PayPal
O11822,2025-09-10,CU0504,P013,S002,C000,Associate Order,1,146,0,146,146,63,0,Gift Card
O11823,2024-05-17,CU0628,P001,S004,C202,Store,1,109.65,0.15,129,109.65,56,0,Debit
O11824,2025-11-04,CU0701,P014,S008,C000,Online,2,52.2,0.1,116,104.4,42,10.61,Credit Card
O11825,2023-09-19,CU0314,P001,S005,C000,Store,2,103.2,0.2,258,206.4,112,0,Debit
O11826,2024-01-03,CU0060,P008,S004,C000,Store,3,30.6,0.1,102,91.8,36,0,PayPal
O11827,2025-09-27,CU0025,P007,S005,C000,Store,2,131.1,0.05,276,262.2,122,0,Debit
O11828,2024-08-06,CU0235,P009,S008,C000,Online,4,22.8,0.05,96,91.2,32,10.85,Credit Card
O11829,2024-04-11,CU0136,P014,S007,C000,Store,1,52.2,0.1,58,52.2,21,0,Apple Pay
O11830,2023-07-27,CU0655,P006,S008,C000,Online,2,113.05,0.05,238,226.1,104,2.88,Apple Pay
O11831,2023-03-03,CU0465,P012,S008,C000,Online,2,105.4,0.15,248,210.8,98,8.27,PayPal
O11832,2024-03-28,CU0204,P009,S007,C000,Store,3,21.6,0.1,72,64.8,24,0,Credit Card
O11833,2025-06-27,CU0574,P004,S008,C000,Online,2,82.8,0.1,184,165.6,76,4.74,Credit Card
O11834,2023-07-10,CU0095,P009,S008,C102,Online,2,24,0,48,48,16,9.13,Debit
O11835,2025-09-15,CU0369,P016,S003,C000,Store,2,233.1,0.1,518,466.2,264,0,Debit
O11836,2024-04-26,CU0333,P008,S006,C000,Store,2,30.6,0.1,68,61.2,24,0,Credit Card
O11837,2023-04-04,CU0682,P005,S002,C101,Store,1,126.65,0.15,149,126.65,66,0,Credit Card
O11838,2023-04-10,CU0690,P013,S007,C101,Store,2,138.7,0.05,292,277.4,126,0,Debit
O11839,2025-10-24,CU0106,P015,S001,C000,Store,2,39,0,78,78,26,0,Credit Card
O11840,2024-02-21,CU0181,P016,S001,C201,Store,1,259,0,259,259,132,0,Credit Card
O11841,2024-07-20,CU0119,P011,S008,C000,Online,1,134.4,0.2,168,134.4,74,10.01,PayPal
O11842,2025-07-01,CU0261,P015,S003,C303,Store,1,37.05,0.05,39,37.05,13,0,Apple Pay
O11843,2024-06-10,CU0155,P004,S003,C202,Associate Order,2,92,0,184,184,76,0,Credit Card
O11844,2023-07-29,CU0212,P015,S008,C102,Online,2,35.1,0.1,78,70.2,26,9.78,Debit
O11845,2025-12-05,CU0304,P006,S004,C000,Store,2,107.1,0.1,238,214.2,104,0,Credit Card
O11846,2024-11-18,CU0302,P017,S008,C000,Online,2,106.4,0.05,224,212.8,96,5.92,PayPal
O11847,2023-06-16,CU0108,P012,S003,C000,Store,1,124,0,124,124,49,0,PayPal
O11848,2025-11-21,CU0709,P001,S003,C000,Store,2,116.1,0.1,258,232.2,112,0,Credit Card
O11849,2025-01-20,CU0219,P004,S004,C301,Store,2,92,0,184,184,76,0,Apple Pay
O11850,2023-01-09,CU0021,P009,S001,C000,Store,2,22.8,0.05,48,45.6,16,0,PayPal
O11851,2025-05-12,CU0591,P004,S004,C000,Associate Order,1,82.8,0.1,92,82.8,38,0,Debit
O11852,2024-09-19,CU0697,P007,S005,C000,Store,3,117.3,0.15,414,351.9,183,0,Credit Card
O11853,2025-05-31,CU0299,P011,S005,C000,Store,2,168,0,336,336,148,0,Credit Card
O11854,2023-03-27,CU0442,P018,S002,C101,Store,2,75.05,0.05,158,150.1,62,0,Credit Card
O11855,2024-09-18,CU0114,P015,S004,C203,Store,1,35.1,0.1,39,35.1,13,0,Credit Card
O11856,2025-08-10,CU0164,P006,S008,C000,Online,4,113.05,0.05,476,452.2,208,8.07,Credit Card
O11857,2025-06-21,CU0581,P017,S008,C303,Online,2,112,0,224,224,96,9.46,Debit
O11858,2025-04-24,CU0190,P003,S008,C000,Online,1,61.6,0.3,88,61.6,34,7.5,Credit Card
O11859,2023-11-12,CU0607,P001,S008,C103,Online,2,129,0,258,258,112,6.21,PayPal
O11860,2023-06-13,CU0687,P016,S005,C000,Store,1,220.15,0.15,259,220.15,132,0,Credit Card
O11861,2024-08-27,CU0691,P015,S006,C000,Store,2,31.2,0.2,78,62.4,26,0,Credit Card
O11862,2024-05-21,CU0335,P011,S003,C202,Click & Collect,1,151.2,0.1,168,151.2,74,0,Debit
O11863,2025-05-21,CU0671,P008,S008,C000,Online,2,32.3,0.05,68,64.6,24,4.29,Credit Card
O11864,2023-01-20,CU0701,P014,S005,C000,Store,1,49.3,0.15,58,49.3,21,0,Credit Card
O11865,2023-09-06,CU0241,P009,S008,C000,Online,3,21.6,0.1,72,64.8,24,7.9,Credit Card
O11866,2025-03-11,CU0182,P016,S008,C302,Online,1,246.05,0.05,259,246.05,132,6.06,Credit Card
O11867,2023-07-20,CU0350,P007,S008,C102,Online,3,138,0,414,414,183,8.2,Credit Card
O11868,2025-04-09,CU0275,P009,S008,C000,Online,2,22.8,0.05,48,45.6,16,7.73,Debit
O11869,2023-07-25,CU0603,P007,S008,C102,Online,2,138,0,276,276,122,9.09,PayPal
O11870,2023-11-21,CU0194,P004,S008,C103,Online,2,92,0,184,184,76,6.18,Debit
O11871,2025-04-09,CU0469,P010,S007,C302,Store,2,20.3,0.3,58,40.6,18,0,Credit Card
O11872,2023-04-07,CU0108,P006,S001,C101,Associate Order,2,113.05,0.05,238,226.1,104,0,Gift Card
O11873,2023-08-13,CU0595,P016,S008,C000,Online,2,259,0,518,518,264,2.81,Gift Card
O11874,2025-05-01,CU0645,P012,S007,C000,Store,1,117.8,0.05,124,117.8,49,0,Credit Card
O11875,2023-09-02,CU0199,P018,S007,C000,Store,1,71.1,0.1,79,71.1,31,0,Credit Card
O11876,2024-04-21,CU0485,P006,S005,C000,Store,3,119,0,357,357,156,0,Apple Pay
O11877,2025-03-02,CU0565,P008,S001,C000,Store,3,34,0,102,102,36,0,Credit Card
O11878,2023-06-08,CU0373,P015,S008,C000,Online,1,35.1,0.1,39,35.1,13,7.76,Apple Pay
O11879,2023-03-30,CU0374,P004,S007,C000,Click & Collect,2,82.8,0.1,184,165.6,76,0,PayPal
O11880,2024-06-01,CU0027,P015,S008,C202,Online,1,33.15,0.15,39,33.15,13,2.09,Credit Card
O11881,2023-05-08,CU0456,P002,S002,C000,Click & Collect,1,66.6,0.1,74,66.6,28,0,Debit
O11882,2025-06-25,CU0087,P001,S003,C303,Associate Order,2,129,0,258,258,112,0,Credit Card
O11883,2023-05-19,CU0325,P014,S008,C000,Online,2,58,0,116,116,42,9.53,PayPal
O11884,2024-10-23,CU0715,P003,S004,C000,Store,2,88,0,176,176,68,0,Apple Pay
O11885,2023-05-28,CU0378,P008,S001,C000,Store,3,28.9,0.15,102,86.7,36,0,Apple Pay
O11886,2025-07-11,CU0438,P006,S007,C000,Store,2,113.05,0.05,238,226.1,104,0,Debit
O11887,2024-12-29,CU0295,P004,S004,C000,Click & Collect,2,82.8,0.1,184,165.6,76,0,Apple Pay
O11888,2024-07-20,CU0333,P004,S007,C000,Click & Collect,1,92,0,92,92,38,0,Credit Card
O11889,2025-11-29,CU0405,P013,S002,C000,Store,2,124.1,0.15,292,248.2,126,0,Debit
O11890,2024-01-02,CU0441,P015,S001,C000,Store,2,35.1,0.1,78,70.2,26,0,Credit Card
O11891,2024-03-28,CU0113,P005,S006,C000,Store,2,149,0,298,298,132,0,Debit
O11892,2025-11-19,CU0558,P007,S002,C000,Store,2,131.1,0.05,276,262.2,122,0,Credit Card
O11893,2024-11-26,CU0430,P002,S006,C000,Click & Collect,2,66.6,0.1,148,133.2,56,0,Credit Card
O11894,2025-08-20,CU0036,P016,S002,C000,Click & Collect,2,246.05,0.05,518,492.1,264,0,Credit Card
O11895,2025-08-16,CU0035,P008,S001,C000,Associate Order,3,34,0,102,102,36,0,PayPal
O11896,2024-12-03,CU0556,P011,S008,C000,Online,2,159.6,0.05,336,319.2,148,8.02,Credit Card
O11897,2025-12-29,CU0437,P004,S008,C000,Online,2,92,0,184,184,76,6.25,Debit
O11898,2023-01-25,CU0700,P011,S006,C000,Store,1,159.6,0.05,168,159.6,74,0,Gift Card
O11899,2024-01-22,CU0377,P009,S002,C000,Click & Collect,3,16.8,0.3,72,50.4,24,0,Debit
O11900,2023-01-12,CU0536,P013,S008,C000,Online,1,146,0,146,146,63,6.66,Credit Card
O11901,2025-03-06,CU0613,P002,S008,C000,Online,2,62.9,0.15,148,125.8,56,9.97,Credit Card
O11902,2025-07-15,CU0114,P001,S008,C303,Online,2,129,0,258,258,112,7.57,Credit Card
O11903,2025-02-27,CU0519,P016,S005,C000,Store,2,259,0,518,518,264,0,Credit Card
O11904,2023-09-16,CU0181,P009,S001,C000,Associate Order,2,24,0,48,48,16,0,Credit Card
O11905,2023-03-02,CU0664,P001,S001,C000,Store,2,129,0,258,258,112,0,PayPal
O11906,2023-03-10,CU0695,P005,S008,C101,Online,1,149,0,149,149,66,12.02,Debit
O11907,2024-08-30,CU0493,P016,S003,C203,Store,1,233.1,0.1,259,233.1,132,0,Credit Card
O11908,2024-02-14,CU0275,P018,S004,C000,Store,2,55.3,0.3,158,110.6,62,0,Debit
O11909,2025-06-09,CU0626,P002,S005,C303,Store,1,74,0,74,74,28,0,Credit Card
O11910,2025-08-21,CU0351,P011,S001,C000,Click & Collect,1,168,0,168,168,74,0,Credit Card
O11911,2023-10-16,CU0624,P004,S008,C000,Online,2,87.4,0.05,184,174.8,76,4.91,Credit Card
O11912,2024-06-12,CU0337,P004,S008,C000,Online,1,87.4,0.05,92,87.4,38,3.01,Credit Card
O11913,2024-08-16,CU0700,P007,S008,C203,Online,3,138,0,414,414,183,9.08,Credit Card
O11914,2023-02-11,CU0194,P011,S005,C000,Store,1,168,0,168,168,74,0,Debit
O11915,2025-02-02,CU0250,P005,S001,C000,Click & Collect,2,149,0,298,298,132,0,Credit Card
O11916,2025-06-23,CU0340,P004,S004,C000,Store,1,92,0,92,92,38,0,Debit
O11917,2025-10-04,CU0214,P012,S007,C000,Click & Collect,1,105.4,0.15,124,105.4,49,0,Credit Card
O11918,2025-10-29,CU0584,P013,S007,C000,Store,2,138.7,0.05,292,277.4,126,0,Credit Card
O11919,2025-05-17,CU0032,P010,S007,C000,Store,2,29,0,58,58,18,0,Apple Pay
O11920,2025-05-16,CU0196,P012,S003,C000,Store,2,124,0,248,248,98,0,PayPal
O11921,2023-06-28,CU0689,P014,S003,C102,Store,1,52.2,0.1,58,52.2,21,0,Credit Card
O11922,2025-04-12,CU0003,P002,S004,C302,Store,1,59.2,0.2,74,59.2,28,0,PayPal
O11923,2024-01-22,CU0354,P015,S008,C000,Online,1,39,0,39,39,13,4.42,Credit Card
O11924,2025-08-04,CU0078,P003,S002,C000,Associate Order,1,74.8,0.15,88,74.8,34,0,Credit Card
O11925,2023-10-13,CU0637,P014,S008,C000,Online,2,58,0,116,116,42,11.87,Credit Card
O11926,2025-05-11,CU0462,P009,S005,C000,Store,2,22.8,0.05,48,45.6,16,0,Credit Card
O11927,2025-07-14,CU0086,P015,S002,C000,Store,1,39,0,39,39,13,0,Debit
O11928,2025-11-26,CU0030,P002,S002,C000,Store,2,66.6,0.1,148,133.2,56,0,Apple Pay
O11929,2023-11-30,CU0521,P011,S007,C103,Store,2,142.8,0.15,336,285.6,148,0,Credit Card
O11930,2024-02-11,CU0042,P005,S007,C201,Associate Order,2,149,0,298,298,132,0,Credit Card
O11931,2023-12-19,CU0200,P013,S003,C103,Store,2,146,0,292,292,126,0,Credit Card
O11932,2024-08-27,CU0438,P016,S003,C000,Store,1,259,0,259,259,132,0,Credit Card
O11933,2025-06-01,CU0652,P015,S005,C303,Store,2,39,0,78,78,26,0,Gift Card
O11934,2024-04-04,CU0018,P011,S001,C000,Store,1,159.6,0.05,168,159.6,74,0,Credit Card
O11935,2025-10-08,CU0595,P012,S007,C000,Store,2,105.4,0.15,248,210.8,98,0,PayPal
O11936,2024-02-25,CU0643,P009,S008,C000,Online,2,24,0,48,48,16,9.21,Apple Pay
O11937,2024-02-10,CU0617,P013,S008,C000,Online,1,146,0,146,146,63,5.37,Debit
O11938,2024-12-28,CU0373,P002,S004,C204,Store,2,74,0,148,148,56,0,Credit Card
O11939,2025-01-25,CU0671,P013,S003,C000,Store,2,146,0,292,292,126,0,PayPal
O11940,2023-04-05,CU0197,P007,S003,C000,Store,2,110.4,0.2,276,220.8,122,0,Credit Card
O11941,2025-10-28,CU0453,P002,S005,C000,Store,1,62.9,0.15,74,62.9,28,0,Credit Card
O11942,2025-11-16,CU0468,P009,S008,C000,Online,3,24,0,72,72,24,3.78,Credit Card
O11943,2023-02-18,CU0307,P006,S008,C000,Online,2,119,0,238,238,104,8.01,Credit Card
O11944,2023-08-31,CU0016,P004,S003,C000,Store,1,87.4,0.05,92,87.4,38,0,Debit
O11945,2025-11-07,CU0449,P001,S001,C000,Associate Order,2,129,0,258,258,112,0,Debit
O11946,2023-02-24,CU0545,P006,S008,C000,Online,2,113.05,0.05,238,226.1,104,8.32,Credit Card
O11947,2024-07-23,CU0291,P016,S006,C000,Store,2,220.15,0.15,518,440.3,264,0,Credit Card
O11948,2023-09-19,CU0609,P013,S002,C000,Store,2,138.7,0.05,292,277.4,126,0,Apple Pay
O11949,2024-11-11,CU0186,P014,S006,C000,Store,2,58,0,116,116,42,0,Debit
O11950,2024-07-29,CU0405,P012,S005,C000,Store,1,124,0,124,124,49,0,Debit
O11951,2025-01-05,CU0267,P013,S005,C000,Store,1,116.8,0.2,146,116.8,63,0,Credit Card
O11952,2025-06-11,CU0019,P018,S007,C303,Store,1,79,0,79,79,31,0,PayPal
O11953,2024-04-01,CU0562,P001,S008,C000,Online,2,116.1,0.1,258,232.2,112,9.3,Credit Card
O11954,2023-04-23,CU0651,P018,S005,C000,Store,1,79,0,79,79,31,0,Debit
O11955,2024-05-20,CU0617,P001,S008,C202,Online,1,129,0,129,129,56,6.3,PayPal
O11956,2024-12-14,CU0221,P014,S002,C000,Store,2,55.1,0.05,116,110.2,42,0,Credit Card
O11957,2024-04-06,CU0286,P013,S006,C000,Store,1,124.1,0.15,146,124.1,63,0,Apple Pay
O11958,2024-08-24,CU0662,P004,S002,C203,Store,2,92,0,184,184,76,0,Gift Card
O11959,2024-02-27,CU0507,P007,S008,C000,Online,3,138,0,414,414,183,6.71,Credit Card
O11960,2023-07-03,CU0247,P008,S001,C102,Store,3,32.3,0.05,102,96.9,36,0,Gift Card
O11961,2024-11-05,CU0270,P003,S002,C000,Store,2,74.8,0.15,176,149.6,68,0,Debit
O11962,2025-03-31,CU0088,P011,S002,C302,Store,1,168,0,168,168,74,0,PayPal
O11963,2024-07-12,CU0477,P018,S008,C000,Online,1,75.05,0.05,79,75.05,31,6.3,Gift Card
O11964,2025-01-03,CU0383,P013,S002,C301,Store,2,146,0,292,292,126,0,PayPal
O11965,2023-08-12,CU0546,P016,S007,C000,Store,1,259,0,259,259,132,0,Credit Card
O11966,2023-10-29,CU0201,P016,S008,C000,Online,2,259,0,518,518,264,7.04,Credit Card
O11967,2024-05-19,CU0439,P015,S001,C000,Store,1,39,0,39,39,13,0,Credit Card
O11968,2023-05-12,CU0009,P006,S008,C000,Online,3,95.2,0.2,357,285.6,156,9.83,Credit Card
O11969,2024-09-15,CU0707,P006,S008,C000,Online,4,119,0,476,476,208,7.61,Debit
O11970,2024-09-05,CU0411,P010,S008,C203,Online,3,24.65,0.15,87,73.95,27,8.62,Gift Card
O11971,2025-03-16,CU0613,P004,S005,C000,Click & Collect,1,73.6,0.2,92,73.6,38,0,Debit
O11972,2025-06-18,CU0596,P011,S008,C000,Online,1,151.2,0.1,168,151.2,74,9.17,Debit
O11973,2025-06-05,CU0692,P018,S008,C000,Online,2,79,0,158,158,62,5.8,Credit Card
O11974,2024-03-31,CU0010,P017,S008,C000,Online,2,95.2,0.15,224,190.4,96,11.57,Credit Card
O11975,2024-04-03,CU0086,P015,S005,C000,Store,1,35.1,0.1,39,35.1,13,0,PayPal
O11976,2024-01-18,CU0410,P008,S003,C000,Click & Collect,3,30.6,0.1,102,91.8,36,0,Credit Card
O11977,2024-06-25,CU0610,P002,S002,C000,Store,2,70.3,0.05,148,140.6,56,0,Apple Pay
O11978,2024-10-03,CU0555,P006,S008,C000,Online,3,119,0,357,357,156,5.68,Apple Pay
O11979,2024-08-14,CU0517,P003,S007,C000,Store,1,79.2,0.1,88,79.2,34,0,Credit Card
O11980,2024-06-15,CU0431,P009,S007,C000,Store,3,21.6,0.1,72,64.8,24,0,Credit Card
O11981,2023-02-12,CU0395,P015,S008,C000,Online,1,27.3,0.3,39,27.3,13,4.57,Debit
O11982,2024-08-28,CU0296,P009,S003,C000,Store,2,20.4,0.15,48,40.8,16,0,PayPal
O11983,2025-05-21,CU0661,P003,S005,C000,Store,1,88,0,88,88,34,0,Credit Card
O11984,2025-10-08,CU0310,P014,S002,C000,Associate Order,2,58,0,116,116,42,0,Apple Pay
O11985,2025-07-04,CU0130,P011,S007,C000,Click & Collect,2,151.2,0.1,336,302.4,148,0,Debit
O11986,2025-09-12,CU0061,P008,S005,C000,Store,3,34,0,102,102,36,0,Debit
O11987,2023-04-24,CU0382,P012,S004,C000,Store,1,124,0,124,124,49,0,Credit Card
O11988,2024-08-20,CU0072,P006,S008,C203,Online,2,107.1,0.1,238,214.2,104,8.98,Apple Pay
O11989,2025-04-01,CU0198,P016,S006,C302,Store,2,233.1,0.1,518,466.2,264,0,Credit Card
O11990,2023-01-17,CU0498,P011,S002,C000,Store,2,159.6,0.05,336,319.2,148,0,Debit
O11991,2023-12-14,CU0285,P014,S006,C000,Store,2,58,0,116,116,42,0,Credit Card
O11992,2024-09-01,CU0307,P002,S008,C000,Online,1,62.9,0.15,74,62.9,28,6.22,PayPal
O11993,2024-05-16,CU0009,P008,S008,C202,Online,3,27.2,0.2,102,81.6,36,0.73,Debit
O11994,2024-02-11,CU0409,P007,S001,C201,Associate Order,2,138,0,276,276,122,0,Credit Card
O11995,2023-10-07,CU0614,P013,S006,C000,Store,1,146,0,146,146,63,0,Credit Card
O11996,2023-05-26,CU0413,P008,S004,C000,Store,3,28.9,0.15,102,86.7,36,0,Gift Card
O11997,2023-07-21,CU0349,P011,S001,C102,Store,1,151.2,0.1,168,151.2,74,0,Debit
O11998,2024-07-05,CU0538,P018,S003,C000,Store,1,79,0,79,79,31,0,Debit
O11999,2023-11-12,CU0692,P013,S004,C103,Click & Collect,2,131.4,0.1,292,262.8,126,0,Debit
O12000,2023-02-03,CU0073,P014,S002,C000,Store,2,55.1,0.05,116,110.2,42,0,Credit Card
O12001,2023-11-01,CU0577,P009,S005,C103,Click & Collect,4,16.8,0.3,96,67.2,32,0,Credit Card
O12002,2024-01-30,CU0451,P004,S001,C000,Store,1,73.6,0.2,92,73.6,38,0,Debit
O12003,2025-11-19,CU0208,P013,S006,C000,Store,2,138.7,0.05,292,277.4,126,0,Debit
O12004,2024-08-05,CU0638,P003,S008,C000,Online,1,88,0,88,88,34,5.62,PayPal
O12005,2024-05-13,CU0126,P015,S007,C202,Click & Collect,2,33.15,0.15,78,66.3,26,0,Gift Card
O12006,2024-01-05,CU0011,P004,S005,C000,Store,2,82.8,0.1,184,165.6,76,0,Credit Card
O12007,2025-10-27,CU0314,P008,S008,C000,Online,3,34,0,102,102,36,8.71,Gift Card
O12008,2025-09-17,CU0126,P001,S006,C000,Store,2,129,0,258,258,112,0,Apple Pay
O12009,2023-11-11,CU0167,P013,S005,C000,Store,1,146,0,146,146,63,0,Credit Card
O12010,2025-02-02,CU0362,P001,S008,C301,Online,1,122.55,0.05,129,122.55,56,5.61,Credit Card
O12011,2023-10-29,CU0215,P006,S008,C000,Online,2,119,0,238,238,104,5.71,Gift Card
O12012,2023-03-19,CU0323,P014,S002,C101,Store,1,58,0,58,58,21,0,Credit Card
